Date,Origin,Destination,Expected Departure Time,Actual Departure Time,Departure Delay,Expected Arrival Time,Distance
2018-01-03,SFO,BOS,1310,0.0,0.0,2154,2704.0
2018-01-03,SEA,JFK,2146,0.0,0.0,600,2422.0
2018-01-03,SEA,BOS,2135,0.0,0.0,543,2496.0
2018-01-03,SEA,EWR,1550,0.0,0.0,2353,2402.0
2018-01-03,ADK,ANC,1715,0.0,0.0,2057,1192.0
2018-01-03,ANC,ADK,1410,1402.0,-8.0,1625,1192.0
2018-01-03,PDX,JFK,2120,0.0,0.0,525,2454.0
2018-01-03,SEA,CHS,745,0.0,0.0,1600,2415.0
2018-01-03,CHS,SEA,1706,0.0,0.0,2021,2415.0
2018-01-03,ATL,BQK,1936,0.0,0.0,2045,238.0
2018-01-03,CVG,LGA,1959,0.0,0.0,2158,585.0
2018-01-03,MKE,LGA,1757,0.0,0.0,2115,738.0
2018-01-03,PIT,JFK,1600,0.0,0.0,1744,340.0
2018-01-03,MCI,LGA,1809,0.0,0.0,2159,1107.0
2018-01-03,ORD,JFK,1815,0.0,0.0,2138,740.0
2018-01-03,JFK,BOS,2100,0.0,0.0,2229,187.0
2018-01-03,BQK,ATL,615,0.0,0.0,730,238.0
2018-01-03,ATL,BQK,1005,0.0,0.0,1116,238.0
2018-01-03,BQK,ATL,1141,0.0,0.0,1302,238.0
2018-01-03,ATL,VLD,1006,0.0,0.0,1115,208.0
2018-01-03,VLD,ATL,1140,0.0,0.0,1301,208.0
2018-01-03,BNA,LGA,1855,0.0,0.0,2213,764.0
2018-01-03,ATL,BQK,1457,0.0,0.0,1605,238.0
2018-01-03,BQK,ATL,1630,0.0,0.0,1750,238.0
2018-01-03,STL,LGA,1858,0.0,0.0,2228,888.0
2018-01-03,SAN,BOS,2100,0.0,0.0,515,2588.0
2018-01-03,BOS,SAV,1127,0.0,0.0,1415,901.0
2018-01-03,SAV,BOS,1455,0.0,0.0,1715,901.0
2018-01-03,FLL,BOS,2101,0.0,0.0,1,1237.0
2018-01-03,ORD,BOS,1944,0.0,0.0,2259,867.0
2018-01-03,CHS,DCA,635,0.0,0.0,758,444.0
2018-01-03,MCO,JFK,2145,0.0,0.0,9,944.0
2018-01-03,IAD,BOS,1843,0.0,0.0,2014,413.0
2018-01-03,TPA,JFK,1836,0.0,0.0,2115,1005.0
2018-01-03,FLL,BDL,1955,0.0,0.0,2250,1173.0
2018-01-03,SJC,BOS,2300,0.0,0.0,728,2689.0
2018-01-03,SEA,BOS,2359,0.0,0.0,808,2496.0
2018-01-03,LGB,BOS,2118,0.0,0.0,532,2602.0
2018-01-03,TPA,HPN,1810,0.0,0.0,2051,1032.0
2018-01-03,PHX,BOS,2359,0.0,0.0,643,2300.0
2018-01-03,SLC,BOS,2359,0.0,0.0,627,2105.0
2018-01-03,RIC,BOS,2151,0.0,0.0,2316,474.0
2018-01-03,PHL,BOS,2050,0.0,0.0,2205,280.0
2018-01-03,PBI,BOS,1958,0.0,0.0,2257,1197.0
2018-01-03,JFK,SAV,719,0.0,0.0,942,718.0
2018-01-03,SAV,JFK,1025,0.0,0.0,1220,718.0
2018-01-03,LAS,BOS,2342,0.0,0.0,737,2381.0
2018-01-03,DCA,CHS,1811,0.0,0.0,1954,444.0
2018-01-03,HOU,BOS,1828,0.0,0.0,2259,1609.0
2018-01-03,RSW,BOS,1958,0.0,0.0,2255,1249.0
2018-01-03,LAX,BOS,1530,0.0,0.0,2352,2611.0
2018-01-03,DEN,BOS,2235,0.0,0.0,420,1754.0
2018-01-03,JAX,FLL,708,0.0,0.0,826,319.0
2018-01-03,AUS,BOS,1846,0.0,0.0,2330,1698.0
2018-01-03,JFK,SAV,1555,0.0,0.0,1824,718.0
2018-01-03,SAV,JFK,1905,0.0,0.0,2114,718.0
2018-01-03,PBI,BOS,2106,0.0,0.0,1,1197.0
2018-01-03,FLL,CHS,950,0.0,0.0,1131,470.0
2018-01-03,LGA,FLL,1938,0.0,0.0,2252,1076.0
2018-01-03,JFK,CHS,735,0.0,0.0,950,636.0
2018-01-03,CHS,JFK,1030,0.0,0.0,1219,636.0
2018-01-03,CHS,JFK,1828,0.0,0.0,2028,636.0
2018-01-03,JFK,CHS,2200,0.0,0.0,14,636.0
2018-01-03,CHS,JFK,2035,0.0,0.0,2230,636.0
2018-01-03,JFK,CHS,1525,0.0,0.0,1748,636.0
2018-01-03,JAX,JFK,530,0.0,0.0,742,828.0
2018-01-03,SJU,JFK,1930,0.0,0.0,2236,1598.0
2018-01-03,SYR,JFK,1835,0.0,0.0,2000,209.0
2018-01-03,FLL,JFK,2205,0.0,0.0,46,1069.0
2018-01-03,BNA,BOS,1928,0.0,0.0,2253,942.0
2018-01-03,PBI,HPN,1910,0.0,0.0,2158,1056.0
2018-01-03,FLL,JFK,1935,0.0,0.0,2224,1069.0
2018-01-03,PBI,JFK,2155,0.0,0.0,27,1028.0
2018-01-03,RSW,BOS,2203,0.0,0.0,57,1249.0
2018-01-03,BOS,CHS,1405,0.0,0.0,1642,818.0
2018-01-03,CHS,BOS,1722,0.0,0.0,1935,818.0
2018-01-03,CHS,FLL,1212,0.0,0.0,1354,470.0
2018-01-03,BDL,PBI,1905,0.0,0.0,2213,1133.0
2018-01-03,MCO,JFK,2045,0.0,0.0,2311,944.0
2018-01-03,FLL,JFK,2117,0.0,0.0,2359,1069.0
2018-01-03,FLL,CHS,2240,0.0,0.0,19,470.0
2018-01-03,ORD,SAV,1410,0.0,0.0,1727,773.0
2018-01-03,GSO,EWR,2010,0.0,0.0,2150,445.0
