,Date,Airport,Latitude,Longitude,Max Temp,Precip,Precip Type,Wind Speed
6290,2016-03-22,ORD,41.979,-87.904,63.0,0.08,"rain,",20.8
6291,2016-03-23,ORD,41.979,-87.904,42.2,0.04,"rain,",19.7
6292,2016-03-24,ORD,41.979,-87.904,38.0,0.38,"rain,",23.0
6293,2016-03-25,ORD,41.979,-87.904,47.0,0.0,NA,16.1
6294,2016-03-26,ORD,41.979,-87.904,53.1,0.0,NA,15.0
6295,2016-03-27,ORD,41.979,-87.904,62.1,0.32,"rain,",17.2
6296,2016-03-28,ORD,41.979,-87.904,53.1,0.0,NA,17.2
6297,2016-03-29,ORD,41.979,-87.904,57.8,0.0,NA,13.9
6298,2016-03-30,ORD,41.979,-87.904,61.1,0.12,"rain,",24.2
6299,2016-03-31,ORD,41.979,-87.904,65.0,0.37,"rain,",28.8
6300,2016-04-01,ORD,41.979,-87.904,47.9,0.11,"rain,",23.0
6301,2016-04-02,ORD,41.979,-87.904,38.9,0.02,"rain,",32.2
6302,2016-04-03,ORD,41.979,-87.904,71.1,0.0,NA,30.0
6303,2016-04-04,ORD,41.979,-87.904,39.8,0.0,NA,19.7
6304,2016-04-05,ORD,41.979,-87.904,44.1,0.02,"rain,",18.3
6305,2016-04-06,ORD,41.979,-87.904,48.8,0.31,"rain,",18.3
6306,2016-04-07,ORD,41.979,-87.904,44.1,0.06,"rain,snow,",20.8
6307,2016-04-08,ORD,41.979,-87.904,40.9,0.06,"rain,snow,",21.9
6308,2016-04-09,ORD,41.979,-87.904,37.1,0.01,"rain,snow,",23.0
6309,2016-04-10,ORD,41.979,-87.904,49.9,0.09,"rain,snow,",23.0
6310,2016-04-11,ORD,41.979,-87.904,49.9,0.01,"rain,",21.9
6311,2016-04-12,ORD,41.979,-87.904,46.1,0.0,NA,13.9
6312,2016-04-13,ORD,41.979,-87.904,55.1,0.0,NA,13.9
6313,2016-04-14,ORD,41.979,-87.904,61.1,0.0,NA,12.7
6314,2016-04-15,ORD,41.979,-87.904,66.8,0.0,NA,11.4
6315,2016-04-16,ORD,41.979,-87.904,75.8,0.0,NA,13.9
6316,2016-04-17,ORD,41.979,-87.904,78.2,0.0,NA,15.0
6317,2016-04-18,ORD,41.979,-87.904,82.1,0.0,NA,12.8
6318,2016-04-19,ORD,41.979,-87.904,56.0,0.0,NA,16.1
6319,2016-04-20,ORD,41.979,-87.904,71.1,0.35,"rain,",15.0
6320,2016-04-21,ORD,41.979,-87.904,70.1,0.14,"rain,",23.0
6321,2016-04-22,ORD,41.979,-87.904,55.1,0.0,NA,19.7
6322,2016-04-23,ORD,41.979,-87.904,60.2,0.0,NA,12.7
6323,2016-04-24,ORD,41.979,-87.904,76.9,0.0,NA,16.1
6324,2016-04-25,ORD,41.979,-87.904,81.0,0.08,"rain,",18.3
6325,2016-04-26,ORD,41.979,-87.904,67.9,0.0,NA,19.7
6326,2016-04-27,ORD,41.979,-87.904,47.0,0.28,"rain,",19.7
6327,2016-04-28,ORD,41.979,-87.904,49.9,0.64,"rain,",16.1
6328,2016-04-29,ORD,41.979,-87.904,49.9,0.01,"rain,",13.9
6329,2016-04-30,ORD,41.979,-87.904,47.9,0.61,"rain,",19.7
6330,2016-05-01,ORD,41.979,-87.904,47.9,0.51,"rain,",16.1
6331,2016-05-02,ORD,41.979,-87.904,56.9,0.0,NA,17.2
6332,2016-05-03,ORD,41.979,-87.904,65.0,0.0,NA,16.1
6333,2016-05-04,ORD,41.979,-87.904,57.8,0.4,"rain,",20.8
6334,2016-05-05,ORD,41.979,-87.904,61.1,0.0,NA,21.9
6335,2016-05-06,ORD,41.979,-87.904,82.1,0.0,NA,12.7
6336,2016-05-07,ORD,41.979,-87.904,70.1,0.02,"rain,",26.4
6337,2016-05-08,ORD,41.979,-87.904,69.2,0.0,NA,12.7
6338,2016-05-09,ORD,41.979,-87.904,57.8,0.53,"rain,",21.9
6339,2016-05-10,ORD,41.979,-87.904,63.0,0.85,"rain,",17.2
6340,2016-05-11,ORD,41.979,-87.904,67.9,0.0,NA,10.3
6341,2016-05-12,ORD,41.979,-87.904,67.9,0.67,"rain,",19.7
6342,2016-05-13,ORD,41.979,-87.904,65.9,0.6,"rain,",17.2
6343,2016-05-14,ORD,41.979,-87.904,46.1,0.08,"rain,",21.9
6344,2016-05-15,ORD,41.979,-87.904,55.1,0.0,NA,18.3
6345,2016-05-16,ORD,41.979,-87.904,69.2,0.0,NA,18.3
6346,2016-05-17,ORD,41.979,-87.904,56.9,0.0,NA,16.1
6347,2016-05-18,ORD,41.979,-87.904,64.1,0.0,NA,15.0
6348,2016-05-19,ORD,41.979,-87.904,67.9,0.0,NA,11.4
6349,2016-05-20,ORD,41.979,-87.904,67.9,0.0,NA,12.7
6350,2016-05-21,ORD,41.979,-87.904,74.0,0.0,NA,16.1
6351,2016-05-22,ORD,41.979,-87.904,76.9,0.0,NA,12.7
6352,2016-05-23,ORD,41.979,-87.904,81.0,0.0,NA,16.1
6353,2016-05-24,ORD,41.979,-87.904,85.9,0.0,NA,19.7
6354,2016-05-25,ORD,41.979,-87.904,84.8,0.95,"rain,",16.1
6355,2016-05-26,ORD,41.979,-87.904,82.1,0.0,NA,13.9
6356,2016-05-27,ORD,41.979,-87.904,81.0,0.12,"rain,",25.3
6357,2016-05-28,ORD,41.979,-87.904,81.0,0.06,"rain,",21.9
6358,2016-05-29,ORD,41.979,-87.904,78.2,0.08,"rain,",19.7
6359,2016-05-30,ORD,41.979,-87.904,87.2,0.0,NA,12.7
6360,2016-05-31,ORD,41.979,-87.904,82.1,0.56,"rain,",16.1
6361,2016-06-01,ORD,41.979,-87.904,79.1,0.42,"rain,",11.4
6362,2016-06-02,ORD,41.979,-87.904,78.2,0.0,NA,10.3
6363,2016-06-03,ORD,41.979,-87.904,83.0,0.0,NA,9.2
6364,2016-06-04,ORD,41.979,-87.904,71.2,0.41,"rain,",13.9
6365,2016-06-05,ORD,41.979,-87.904,79.1,0.05,"rain,",20.8
6366,2016-06-06,ORD,41.979,-87.904,81.0,0.0,NA,21.9
6367,2016-06-07,ORD,41.979,-87.904,65.9,0.0,NA,16.1
6368,2016-06-08,ORD,41.979,-87.904,69.2,0.0,NA,11.4
6369,2016-06-09,ORD,41.979,-87.904,71.1,0.14,"rain,",10.3
6370,2016-06-10,ORD,41.979,-87.904,90.0,0.17,"rain,",19.7
6371,2016-06-11,ORD,41.979,-87.904,91.1,0.0,NA,13.9
6372,2016-06-12,ORD,41.979,-87.904,80.1,0.0,NA,18.3
6373,2016-06-13,ORD,41.979,-87.904,84.8,0.02,"rain,",13.9
6374,2016-06-14,ORD,41.979,-87.904,85.9,0.0,NA,17.2
6375,2016-06-15,ORD,41.979,-87.904,90.0,0.3,"rain,",15.0
6376,2016-06-16,ORD,41.979,-87.904,80.1,0.0,NA,19.7
6377,2016-06-17,ORD,41.979,-87.904,84.8,0.0,NA,12.7
6378,2016-06-18,ORD,41.979,-87.904,87.2,0.0,NA,15.0
6379,2016-06-19,ORD,41.979,-87.904,88.1,0.0,NA,15.0
6380,2016-06-20,ORD,41.979,-87.904,92.0,0.0,NA,21.9
6381,2016-06-21,ORD,41.979,-87.904,83.0,0.0,NA,13.9
6382,2016-06-22,ORD,41.979,-87.904,74.9,1.31,"rain,",13.9
6383,2016-06-23,ORD,41.979,-87.904,78.2,0.0,NA,13.9
6384,2016-06-24,ORD,41.979,-87.904,81.0,0.0,NA,10.3
6385,2016-06-25,ORD,41.979,-87.904,88.1,0.0,NA,13.9
6386,2016-06-26,ORD,41.979,-87.904,88.1,0.03,"rain,",13.9
6387,2016-06-27,ORD,41.979,-87.904,89.1,0.0,NA,18.3
6388,2016-06-28,ORD,41.979,-87.904,71.1,0.0,NA,17.2
6389,2016-06-29,ORD,41.979,-87.904,80.1,0.0,NA,12.7
6390,2016-06-30,ORD,41.979,-87.904,78.2,0.0,NA,23.4
6391,2016-07-01,ORD,41.979,-87.904,71.1,0.0,NA,16.1
6392,2016-07-02,ORD,41.979,-87.904,75.8,0.0,NA,13.9
6393,2016-07-03,ORD,41.979,-87.904,76.9,0.0,NA,15.0
6394,2016-07-04,ORD,41.979,-87.904,78.2,0.0,NA,10.3
6395,2016-07-05,ORD,41.979,-87.904,84.8,0.0,NA,13.9
6396,2016-07-06,ORD,41.979,-87.904,88.1,0.87,"rain,",23.0
6397,2016-07-07,ORD,41.979,-87.904,83.0,1.05,"rain,",12.7
6398,2016-07-08,ORD,41.979,-87.904,84.8,0.0,NA,19.7
6399,2016-07-09,ORD,41.979,-87.904,78.2,0.0,NA,13.9
6400,2016-07-10,ORD,41.979,-87.904,82.1,0.0,NA,12.7
6401,2016-07-11,ORD,41.979,-87.904,88.1,0.0,NA,18.3
6402,2016-07-12,ORD,41.979,-87.904,88.1,0.0,NA,19.7
6403,2016-07-13,ORD,41.979,-87.904,83.9,0.06,"rain,",20.8
6404,2016-07-14,ORD,41.979,-87.904,87.2,0.0,NA,25.3
6405,2016-07-15,ORD,41.979,-87.904,74.0,0.14,"rain,",12.7
6406,2016-07-16,ORD,41.979,-87.904,76.9,0.0,NA,12.7
6407,2016-07-17,ORD,41.979,-87.904,83.0,0.18,"rain,",21.9
6408,2016-07-18,ORD,41.979,-87.904,88.1,0.07,"rain,",10.3
6409,2016-07-19,ORD,41.979,-87.904,88.1,0.0,NA,10.3
6410,2016-07-20,ORD,41.979,-87.904,85.9,0.0,NA,10.3
6411,2016-07-21,ORD,41.979,-87.904,90.0,0.94,"rain,",15.0
6412,2016-07-22,ORD,41.979,-87.904,90.0,0.09,"rain,",13.9
6413,2016-07-23,ORD,41.979,-87.904,90.0,0.97,"rain,",18.3
6414,2016-07-24,ORD,41.979,-87.904,92.0,0.55,"rain,",17.2
6415,2016-07-25,ORD,41.979,-87.904,89.1,0.0,NA,12.7
6416,2016-07-26,ORD,41.979,-87.904,87.2,0.0,NA,11.4
6417,2016-07-27,ORD,41.979,-87.904,88.1,0.0,NA,11.4
6418,2016-07-28,ORD,41.979,-87.904,83.0,0.65,"rain,",11.4
6419,2016-07-29,ORD,41.979,-87.904,80.1,0.11,"rain,",12.8
6420,2016-07-30,ORD,41.979,-87.904,76.9,0.0,NA,13.9
6421,2016-07-31,ORD,41.979,-87.904,81.0,0.0,NA,10.3
6422,2016-08-01,ORD,41.979,-87.904,83.0,0.0,NA,12.7
6423,2016-08-02,ORD,41.979,-87.904,87.2,0.0,NA,15.0
6424,2016-08-03,ORD,41.979,-87.904,89.1,0.0,NA,12.7
6425,2016-08-04,ORD,41.979,-87.904,90.0,0.0,NA,12.7
6426,2016-08-05,ORD,41.979,-87.904,85.9,0.02,"rain,",16.1
6427,2016-08-06,ORD,41.979,-87.904,83.0,0.0,NA,11.4
6428,2016-08-07,ORD,41.979,-87.904,87.7,0.0,NA,10.3
6429,2016-08-08,ORD,41.979,-87.904,83.9,0.0,NA,15.0
6430,2016-08-09,ORD,41.979,-87.904,88.1,0.0,NA,10.3
6431,2016-08-10,ORD,41.979,-87.904,88.1,0.0,NA,11.4
6432,2016-08-11,ORD,41.979,-87.904,92.0,0.0,NA,20.8
6433,2016-08-12,ORD,41.979,-87.904,83.9,0.96,"rain,",11.4
6434,2016-08-13,ORD,41.979,-87.904,83.0,0.0,NA,18.3
6435,2016-08-14,ORD,41.979,-87.904,85.9,0.0,NA,10.3
6436,2016-08-15,ORD,41.979,-87.904,78.2,0.0,NA,16.1
6437,2016-08-16,ORD,41.979,-87.904,87.2,0.02,"rain,",10.3
6438,2016-08-17,ORD,41.979,-87.904,87.2,0.05,"rain,",15.0
6439,2016-08-18,ORD,41.979,-87.904,84.8,0.74,"rain,",11.4
6440,2016-08-19,ORD,41.979,-87.904,83.0,0.08,"rain,",21.9
6441,2016-08-20,ORD,41.979,-87.904,79.1,0.47,"rain,",19.7
6442,2016-08-21,ORD,41.979,-87.904,74.9,0.0,NA,18.3
6443,2016-08-22,ORD,41.979,-87.904,76.9,0.0,NA,12.7
6444,2016-08-23,ORD,41.979,-87.904,80.1,0.0,NA,18.3
6445,2016-08-24,ORD,41.979,-87.904,83.0,0.19,"rain,",20.8
6446,2016-08-25,ORD,41.979,-87.904,83.0,0.13,"rain,",10.3
6447,2016-08-26,ORD,41.979,-87.904,80.1,0.0,NA,10.3
6448,2016-08-27,ORD,41.979,-87.904,83.0,0.98,"rain,",12.7
6449,2016-08-28,ORD,41.979,-87.904,82.1,0.0,NA,11.4
6450,2016-08-29,ORD,41.979,-87.904,85.9,0.43,"rain,",10.3
6451,2016-08-30,ORD,41.979,-87.904,83.9,0.19,"rain,",24.1
6452,2016-08-31,ORD,41.979,-87.904,75.8,0.0,NA,19.7
6453,2016-09-01,ORD,41.979,-87.904,73.1,0.0,NA,20.8
6454,2016-09-02,ORD,41.979,-87.904,74.0,0.0,NA,16.1
6455,2016-09-03,ORD,41.979,-87.904,75.8,0.0,NA,10.3
6456,2016-09-04,ORD,41.979,-87.904,80.1,0.0,NA,13.9
6457,2016-09-05,ORD,41.979,-87.904,87.2,0.0,NA,16.1
6458,2016-09-06,ORD,41.979,-87.904,91.1,0.0,NA,18.3
6459,2016-09-07,ORD,41.979,-87.904,89.1,0.25,"rain,",16.1
6460,2016-09-08,ORD,41.979,-87.904,81.0,0.19,"rain,",13.9
6461,2016-09-09,ORD,41.979,-87.904,80.1,0.0,NA,13.9
6462,2016-09-10,ORD,41.979,-87.904,73.1,0.01,"rain,",19.7
6463,2016-09-11,ORD,41.979,-87.904,74.9,0.0,NA,11.4
6464,2016-09-12,ORD,41.979,-87.904,78.2,0.0,NA,16.1
6465,2016-09-13,ORD,41.979,-87.904,83.9,0.0,NA,12.7
6466,2016-09-14,ORD,41.979,-87.904,73.1,0.09,"rain,",12.7
6467,2016-09-15,ORD,41.979,-87.904,76.9,0.0,NA,15.0
6468,2016-09-16,ORD,41.979,-87.904,82.1,0.0,NA,19.7
6469,2016-09-17,ORD,41.979,-87.904,81.0,0.05,"rain,",18.3
6470,2016-09-18,ORD,41.979,-87.904,79.1,0.0,NA,8.0
6471,2016-09-19,ORD,41.979,-87.904,87.2,0.0,NA,15.0
6472,2016-09-20,ORD,41.979,-87.904,82.1,0.0,NA,13.9
6473,2016-09-21,ORD,41.979,-87.904,73.1,0.55,"rain,",13.9
6474,2016-09-22,ORD,41.979,-87.904,81.0,0.0,NA,9.2
6475,2016-09-23,ORD,41.979,-87.904,74.9,0.0,NA,12.7
6476,2016-09-24,ORD,41.979,-87.904,73.1,0.0,NA,11.4
6477,2016-09-25,ORD,41.979,-87.904,84.8,0.01,"rain,",20.8
6478,2016-09-26,ORD,41.979,-87.904,69.2,0.0,NA,23.0
6479,2016-09-27,ORD,41.979,-87.904,69.2,0.0,NA,25.3
6480,2016-09-28,ORD,41.979,-87.904,58.9,0.3,"rain,",18.3
6481,2016-09-29,ORD,41.979,-87.904,64.1,0.17,"rain,",21.9
6482,2016-09-30,ORD,41.979,-87.904,64.1,0.14,"rain,",16.1
6483,2016-10-01,ORD,41.979,-87.904,63.0,0.94,"rain,",11.4
6484,2016-10-02,ORD,41.979,-87.904,64.1,0.03,"rain,",10.3
6485,2016-10-03,ORD,41.979,-87.904,66.8,0.0,NA,8.1
6486,2016-10-04,ORD,41.979,-87.904,74.9,0.0,NA,15.0
6487,2016-10-05,ORD,41.979,-87.904,80.1,0.0,NA,17.2
6488,2016-10-06,ORD,41.979,-87.904,73.1,0.25,"rain,",11.4
6489,2016-10-07,ORD,41.979,-87.904,69.2,0.0,NA,19.7
6490,2016-10-08,ORD,41.979,-87.904,65.0,0.0,NA,11.4
6491,2016-10-09,ORD,41.979,-87.904,62.1,0.0,NA,13.9
6492,2016-10-10,ORD,41.979,-87.904,69.2,0.0,NA,9.2
6493,2016-10-11,ORD,41.979,-87.904,73.1,0.0,NA,17.2
6494,2016-10-12,ORD,41.979,-87.904,67.9,0.14,"rain,",19.7
6495,2016-10-13,ORD,41.979,-87.904,56.0,0.0,NA,13.9
6496,2016-10-14,ORD,41.979,-87.904,65.9,0.0,NA,13.9
6497,2016-10-15,ORD,41.979,-87.904,70.1,0.0,NA,18.3
6498,2016-10-16,ORD,41.979,-87.904,71.1,0.29,"rain,",18.3
6499,2016-10-17,ORD,41.979,-87.904,82.1,0.0,NA,27.7
6500,2016-10-18,ORD,41.979,-87.904,75.8,0.0,NA,27.7
6501,2016-10-19,ORD,41.979,-87.904,71.1,0.02,"rain,",10.3
6502,2016-10-20,ORD,41.979,-87.904,56.9,0.0,NA,20.8
6503,2016-10-21,ORD,41.979,-87.904,52.1,0.0,NA,17.2
6504,2016-10-22,ORD,41.979,-87.904,58.9,0.0,NA,12.7
6505,2016-10-23,ORD,41.979,-87.904,72.0,0.0,NA,23.0
6506,2016-10-24,ORD,41.979,-87.904,57.8,0.0,NA,15.0
6507,2016-10-25,ORD,41.979,-87.904,53.1,0.0,NA,16.1
6508,2016-10-26,ORD,41.979,-87.904,49.9,1.6,"rain,",25.3
6509,2016-10-27,ORD,41.979,-87.904,48.8,0.0,NA,15.0
6510,2016-10-28,ORD,41.979,-87.904,64.1,0.0,NA,20.8
6511,2016-10-29,ORD,41.979,-87.904,70.1,0.0,NA,16.1
6512,2016-10-30,ORD,41.979,-87.904,56.0,0.51,"rain,",16.1
6513,2016-10-31,ORD,41.979,-87.904,60.2,0.0,NA,17.2
6514,2016-11-01,ORD,41.979,-87.904,74.9,0.0,NA,17.2
6515,2016-11-02,ORD,41.979,-87.904,64.1,0.18,"rain,",15.0
6516,2016-11-03,ORD,41.979,-87.904,66.8,0.0,NA,11.4
6517,2016-11-04,ORD,41.979,-87.904,63.0,0.0,NA,8.1
6518,2016-11-05,ORD,41.979,-87.904,66.8,0.0,NA,13.9
6519,2016-11-06,ORD,41.979,-87.904,69.2,0.0,NA,6.9
6520,2016-11-07,ORD,41.979,-87.904,65.0,0.0,NA,10.3
6521,2016-11-08,ORD,41.979,-87.904,62.1,0.03,"rain,",17.2
6522,2016-11-09,ORD,41.979,-87.904,56.9,0.0,NA,13.9
6523,2016-11-10,ORD,41.979,-87.904,63.0,0.0,NA,23.0
6524,2016-11-11,ORD,41.979,-87.904,49.9,0.0,NA,23.0
6525,2016-11-12,ORD,41.979,-87.904,51.2,0.0,NA,12.7
6526,2016-11-13,ORD,41.979,-87.904,56.0,0.0,NA,15.0
6527,2016-11-14,ORD,41.979,-87.904,58.9,0.0,NA,10.3
6528,2016-11-15,ORD,41.979,-87.904,54.0,0.0,NA,6.9
6529,2016-11-16,ORD,41.979,-87.904,60.2,0.0,NA,9.2
6530,2016-11-17,ORD,41.979,-87.904,71.1,0.0,NA,20.8
6531,2016-11-18,ORD,41.979,-87.904,65.0,0.2,"rain,",27.7
6532,2016-11-19,ORD,41.979,-87.904,38.9,0.01,"rain,snow,",27.7
6533,2016-11-20,ORD,41.979,-87.904,34.1,0.0,NA,16.1
6534,2016-11-21,ORD,41.979,-87.904,40.9,0.0,NA,9.2
6535,2016-11-22,ORD,41.979,-87.904,39.8,0.02,"rain,",15.0
6536,2016-11-23,ORD,41.979,-87.904,44.1,0.19,"rain,",15.0
6537,2016-11-24,ORD,41.979,-87.904,43.1,0.0,NA,12.7
6538,2016-11-25,ORD,41.979,-87.904,40.9,0.0,NA,13.9
6539,2016-11-26,ORD,41.979,-87.904,46.1,0.0,NA,12.7
6540,2016-11-27,ORD,41.979,-87.904,43.1,0.01,"rain,",21.9
6541,2016-11-28,ORD,41.979,-87.904,51.2,1.03,"rain,",23.0
6542,2016-11-29,ORD,41.979,-87.904,56.9,0.0,NA,23.0
6543,2016-11-30,ORD,41.979,-87.904,45.0,0.0,NA,17.2
6544,2016-12-01,ORD,41.979,-87.904,40.9,0.0,NA,18.3
6545,2016-12-02,ORD,41.979,-87.904,39.8,0.0,NA,13.9
6546,2016-12-03,ORD,41.979,-87.904,34.1,0.0,NA,9.2
6547,2016-12-04,ORD,41.979,-87.904,33.2,0.5,"rain,snow,",12.7
6548,2016-12-05,ORD,41.979,-87.904,33.2,0.0,NA,16.1
6549,2016-12-06,ORD,41.979,-87.904,39.8,0.0,NA,20.8
6550,2016-12-07,ORD,41.979,-87.904,27.0,0.0,NA,23.0
6551,2016-12-08,ORD,41.979,-87.904,24.2,0.01,"snow,",20.8
6552,2016-12-09,ORD,41.979,-87.904,25.1,0.0,NA,12.7
6553,2016-12-10,ORD,41.979,-87.904,22.9,0.12,"snow,",11.4
6554,2016-12-11,ORD,41.979,-87.904,33.2,0.44,"rain,snow,",15.0
6555,2016-12-12,ORD,41.979,-87.904,31.9,0.0,NA,17.2
6556,2016-12-13,ORD,41.979,-87.904,21.8,0.0,NA,12.8
6557,2016-12-14,ORD,41.979,-87.904,19.1,0.0,NA,23.0
6558,2016-12-15,ORD,41.979,-87.904,9.0,0.0,NA,18.3
6559,2016-12-16,ORD,41.979,-87.904,20.0,0.12,"snow,",13.9
6560,2016-12-17,ORD,41.979,-87.904,21.8,0.1,"snow,",17.2
6561,2016-12-18,ORD,41.979,-87.904,18.0,0.05,"snow,",24.1
6562,2016-12-19,ORD,41.979,-87.904,15.2,0.0,NA,17.2
6563,2016-12-20,ORD,41.979,-87.904,28.1,0.0,NA,26.4
6564,2016-12-21,ORD,41.979,-87.904,35.1,0.0,NA,15.0
6565,2016-12-22,ORD,41.979,-87.904,37.1,0.0,NA,12.7
6566,2016-12-23,ORD,41.979,-87.904,35.1,0.1,"rain,snow,",12.7
6567,2016-12-24,ORD,41.979,-87.904,37.1,0.0,NA,10.3
6568,2016-12-25,ORD,41.979,-87.904,37.1,0.06,"rain,snow,",20.8
6569,2016-12-26,ORD,41.979,-87.904,54.0,0.26,"rain,",28.8
6570,2016-12-27,ORD,41.979,-87.904,28.1,0.0,NA,18.3
6571,2016-12-28,ORD,41.979,-87.904,44.1,0.0,NA,28.8
6572,2016-12-29,ORD,41.979,-87.904,34.1,0.0,NA,23.0
6573,2016-12-30,ORD,41.979,-87.904,36.0,0.0,NA,20.8
6574,2016-12-31,ORD,41.979,-87.904,39.8,0.0,NA,24.2
6575,2017-01-01,ORD,41.979,-87.904,38.9,0.0,NA,12.7
6576,2017-01-02,ORD,41.979,-87.904,39.8,0.11,"rain,",9.2
6577,2017-01-03,ORD,41.979,-87.904,38.9,0.0,NA,20.8
6578,2017-01-04,ORD,41.979,-87.904,19.1,0.0,NA,19.7
6579,2017-01-05,ORD,41.979,-87.904,12.8,0.0,NA,16.1
6580,2017-01-06,ORD,41.979,-87.904,9.0,0.0,NA,15.0
6581,2017-01-07,ORD,41.979,-87.904,17.1,0.0,NA,16.1
6582,2017-01-08,ORD,41.979,-87.904,17.1,0.0,NA,17.2
6583,2017-01-09,ORD,41.979,-87.904,30.8,0.02,"snow,",19.7
6584,2017-01-10,ORD,41.979,-87.904,51.2,0.2,"rain,",35.8
6585,2017-01-11,ORD,41.979,-87.904,42.2,0.33,"rain,snow,",21.9
6586,2017-01-12,ORD,41.979,-87.904,28.1,0.05,"snow,",13.9
6587,2017-01-13,ORD,41.979,-87.904,27.0,0.0,NA,12.7
6588,2017-01-14,ORD,41.979,-87.904,35.1,0.0,NA,8.1
6589,2017-01-15,ORD,41.979,-87.904,36.0,0.0,NA,6.9
6590,2017-01-16,ORD,41.979,-87.904,37.1,0.88,"rain,snow,",10.3
6591,2017-01-17,ORD,41.979,-87.904,38.0,0.5,"rain,",13.9
6592,2017-01-18,ORD,41.979,-87.904,36.0,0.0,NA,13.9
6593,2017-01-19,ORD,41.979,-87.904,42.2,0.4,"rain,",10.3
6594,2017-01-20,ORD,41.979,-87.904,42.2,0.22,"rain,",11.4
6595,2017-01-21,ORD,41.979,-87.904,57.8,0.02,"rain,",16.1
6596,2017-01-22,ORD,41.979,-87.904,45.0,0.01,"rain,",9.2
6597,2017-01-23,ORD,41.979,-87.904,42.2,0.0,NA,13.9
6598,2017-01-24,ORD,41.979,-87.904,38.0,0.0,NA,11.4
6599,2017-01-25,ORD,41.979,-87.904,40.9,0.09,"rain,snow,",17.2
6600,2017-01-26,ORD,41.979,-87.904,34.1,0.0,NA,16.1
6601,2017-01-27,ORD,41.979,-87.904,30.8,0.0,NA,19.7
6602,2017-01-28,ORD,41.979,-87.904,29.0,0.0,NA,15.0
6603,2017-01-29,ORD,41.979,-87.904,28.1,0.0,NA,15.0
6604,2017-01-30,ORD,41.979,-87.904,35.1,0.01,"rain,snow,",17.2
6605,2017-01-31,ORD,41.979,-87.904,38.9,0.03,"rain,",24.2
6606,2017-02-01,ORD,41.979,-87.904,37.1,0.0,NA,18.3
6607,2017-02-02,ORD,41.979,-87.904,22.9,0.0,NA,19.7
6608,2017-02-03,ORD,41.979,-87.904,28.1,0.0,NA,15.0
6609,2017-02-04,ORD,41.979,-87.904,33.2,0.0,NA,23.0
6610,2017-02-05,ORD,41.979,-87.904,38.0,0.0,NA,16.1
6611,2017-02-06,ORD,41.979,-87.904,55.1,0.0,NA,12.7
6612,2017-02-07,ORD,41.979,-87.904,49.9,0.47,"rain,",19.7
6613,2017-02-08,ORD,41.979,-87.904,31.9,0.0,NA,16.1
6614,2017-02-09,ORD,41.979,-87.904,24.2,0.0,NA,17.2
6615,2017-02-10,ORD,41.979,-87.904,40.9,0.0,NA,27.7
6616,2017-02-11,ORD,41.979,-87.904,48.8,0.0,NA,12.7
6617,2017-02-12,ORD,41.979,-87.904,47.0,0.0,NA,32.2
6618,2017-02-13,ORD,41.979,-87.904,43.1,0.0,NA,17.2
6619,2017-02-14,ORD,41.979,-87.904,49.9,0.0,NA,19.7
6620,2017-02-15,ORD,41.979,-87.904,34.1,0.0,NA,16.1
6621,2017-02-16,ORD,41.979,-87.904,40.9,0.0,NA,15.0
6622,2017-02-17,ORD,41.979,-87.904,66.8,0.0,NA,16.1
6623,2017-02-18,ORD,41.979,-87.904,70.1,0.0,NA,11.4
6624,2017-02-19,ORD,41.979,-87.904,67.9,0.0,NA,10.3
6625,2017-02-20,ORD,41.979,-87.904,69.2,0.0,NA,21.9
6626,2017-02-21,ORD,41.979,-87.904,65.0,0.04,"rain,",13.9
6627,2017-02-22,ORD,41.979,-87.904,66.8,0.0,NA,18.3
6628,2017-02-23,ORD,41.979,-87.904,58.9,0.21,"rain,",19.7
6629,2017-02-24,ORD,41.979,-87.904,39.8,0.15,"rain,",20.8
6630,2017-02-25,ORD,41.979,-87.904,33.2,0.0,NA,20.8
6631,2017-02-26,ORD,41.979,-87.904,48.8,0.0,NA,24.2
6632,2017-02-27,ORD,41.979,-87.904,54.0,0.0,NA,16.1
6633,2017-02-28,ORD,41.979,-87.904,60.2,0.45,"rain,",19.7
6634,2017-03-01,ORD,41.979,-87.904,54.0,0.25,"rain,snow,",24.2
6635,2017-03-02,ORD,41.979,-87.904,34.1,0.0,NA,15.0
6636,2017-03-03,ORD,41.979,-87.904,33.2,0.0,NA,17.2
6637,2017-03-04,ORD,41.979,-87.904,42.2,0.01,"snow,",21.9
6638,2017-03-05,ORD,41.979,-87.904,58.9,0.0,NA,20.8
6639,2017-03-06,ORD,41.979,-87.904,65.0,0.0,NA,31.1
6640,2017-03-07,ORD,41.979,-87.904,65.0,0.24,"rain,",27.7
6641,2017-03-08,ORD,41.979,-87.904,53.1,0.0,NA,35.8
6642,2017-03-09,ORD,41.979,-87.904,40.9,0.0,NA,11.4
6643,2017-03-10,ORD,41.979,-87.904,37.1,0.0,NA,19.7
6644,2017-03-11,ORD,41.979,-87.904,30.8,0.0,NA,15.0
6645,2017-03-12,ORD,41.979,-87.904,34.1,0.02,"snow,",15.0
6646,2017-03-13,ORD,41.979,-87.904,30.8,0.27,"rain,snow,",15.0
6647,2017-03-14,ORD,41.979,-87.904,28.1,0.18,"snow,",21.9
6648,2017-03-15,ORD,41.979,-87.904,31.9,0.0,NA,17.2
